time,file,replicate,Nsurv,unit_ai,M_number,Mixture_abcSorted,formulation,spiroxamine,prothioconazole,tebuconazole,trifloxystrobin,bixafen,fluopyram,Psurv
72,26,r_f26_4,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,1.25,0,158.75,0,0,81.1,79.4,1
96,26,r_f26_4,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,1.25,0,158.75,0,0,81.1,79.4,1
0,26,r_f26_5,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,2.5,0,317.5,0,0,162.2,159,1
4,26,r_f26_5,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,2.5,0,317.5,0,0,162.2,159,1
24,26,r_f26_5,0,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,2.5,0,317.5,0,0,162.2,159,0
48,26,r_f26_5,0,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,2.5,0,317.5,0,0,162.2,159,0
72,26,r_f26_5,0,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,2.5,0,317.5,0,0,162.2,159,0
96,26,r_f26_5,0,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,2.5,0,317.5,0,0,162.2,159,0
0,26,r_f26_3,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,0.625,0,79.4,0,0,40.6,39.7,1
4,26,r_f26_3,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,0.625,0,79.4,0,0,40.6,39.7,1
24,26,r_f26_3,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,0.625,0,79.4,0,0,40.6,39.7,1
48,26,r_f26_3,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,0.625,0,79.4,0,0,40.6,39.7,1
72,26,r_f26_3,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,0.625,0,79.4,0,0,40.6,39.7,1
96,26,r_f26_3,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,0.625,0,79.4,0,0,40.6,39.7,1
0,26,r_f26_2,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,0.313,0,39.8,0,0,20.3,19.9,1
4,26,r_f26_2,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,0.313,0,39.8,0,0,20.3,19.9,1
24,26,r_f26_2,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,0.313,0,39.8,0,0,20.3,19.9,1
48,26,r_f26_2,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,0.313,0,39.8,0,0,20.3,19.9,1
72,26,r_f26_2,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,0.313,0,39.8,0,0,20.3,19.9,1
96,26,r_f26_2,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,0.313,0,39.8,0,0,20.3,19.9,1
0,26,r_f26_6,10,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,5,0,635,0,0,324,318,1
4,26,r_f26_6,9,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,5,0,635,0,0,324,318,0.9
24,26,r_f26_6,0,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,5,0,635,0,0,324,318,0
48,26,r_f26_6,0,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,5,0,635,0,0,324,318,0
72,26,r_f26_6,0,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,5,0,635,0,0,324,318,0
96,26,r_f26_6,0,μg/L,M-475973-01-2,bixafen_fluopyram_prothioconazole,5,0,635,0,0,324,318,0
0,27,r_f27_2,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.188,0,0,0,2.29,0,2.33,1
4,27,r_f27_2,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.188,0,0,0,2.29,0,2.33,1
24,27,r_f27_2,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.188,0,0,0,2.29,0,2.33,1
48,27,r_f27_2,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.188,0,0,0,2.29,0,2.33,1
72,27,r_f27_2,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.188,0,0,0,2.29,0,2.33,1
96,27,r_f27_2,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.188,0,0,0,2.29,0,2.33,1
0,27,r_f27_4,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.75,0,0,0,9.15,0,9.3,1
4,27,r_f27_4,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.75,0,0,0,9.15,0,9.3,1
24,27,r_f27_4,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.75,0,0,0,9.15,0,9.3,1
48,27,r_f27_4,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.75,0,0,0,9.15,0,9.3,1
72,27,r_f27_4,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.75,0,0,0,9.15,0,9.3,1
96,27,r_f27_4,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.75,0,0,0,9.15,0,9.3,1
0,27,r_f27_1,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0,0,0,0,0,0,0,1
4,27,r_f27_1,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0,0,0,0,0,0,0,1
24,27,r_f27_1,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0,0,0,0,0,0,0,1
48,27,r_f27_1,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0,0,0,0,0,0,0,1
72,27,r_f27_1,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0,0,0,0,0,0,0,1
96,27,r_f27_1,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0,0,0,0,0,0,0,1
0,27,r_f27_6,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,3,0,0,0,36.6,0,37.2,1
4,27,r_f27_6,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,3,0,0,0,36.6,0,37.2,1
24,27,r_f27_6,0,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,3,0,0,0,36.6,0,37.2,0
48,27,r_f27_6,0,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,3,0,0,0,36.6,0,37.2,0
72,27,r_f27_6,0,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,3,0,0,0,36.6,0,37.2,0
96,27,r_f27_6,0,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,3,0,0,0,36.6,0,37.2,0
0,27,r_f27_5,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,1.5,0,0,0,18.3,0,18.6,1
4,27,r_f27_5,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,1.5,0,0,0,18.3,0,18.6,1
24,27,r_f27_5,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,1.5,0,0,0,18.3,0,18.6,1
48,27,r_f27_5,4,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,1.5,0,0,0,18.3,0,18.6,0.4
72,27,r_f27_5,4,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,1.5,0,0,0,18.3,0,18.6,0.4
96,27,r_f27_5,4,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,1.5,0,0,0,18.3,0,18.6,0.4
0,27,r_f27_3,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.375,0,0,0,4.57,0,4.65,1
4,27,r_f27_3,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.375,0,0,0,4.57,0,4.65,1
24,27,r_f27_3,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.375,0,0,0,4.57,0,4.65,1
48,27,r_f27_3,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.375,0,0,0,4.57,0,4.65,1
72,27,r_f27_3,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.375,0,0,0,4.57,0,4.65,1
96,27,r_f27_3,10,μg/L,M-483850-01-1,fluopyram_trifloxystrobin,0.375,0,0,0,4.57,0,4.65,1
0,28,r_f28_2,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,9500,1871,0,0,0,0,702,1
2,28,r_f28_2,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,9500,1871,0,0,0,0,702,1
24,28,r_f28_2,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,9500,1871,0,0,0,0,702,1
48,28,r_f28_2,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,9500,1871,0,0,0,0,702,1
72,28,r_f28_2,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,9500,1871,0,0,0,0,702,1
96,28,r_f28_2,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,9500,1871,0,0,0,0,702,1
0,28,r_f28_1,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,0,0,0,0,0,0,0,1
2,28,r_f28_1,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,0,0,0,0,0,0,0,1
24,28,r_f28_1,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,0,0,0,0,0,0,0,1
48,28,r_f28_1,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,0,0,0,0,0,0,0,1
72,28,r_f28_1,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,0,0,0,0,0,0,0,1
96,28,r_f28_1,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,0,0,0,0,0,0,0,1
0,28,r_f28_6,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,100000,19700,0,0,0,0,7390,1
2,28,r_f28_6,0,μg/L,M-514263-01-1,fluopyram_spiroxamine,100000,19700,0,0,0,0,7390,0
24,28,r_f28_6,0,μg/L,M-514263-01-1,fluopyram_spiroxamine,100000,19700,0,0,0,0,7390,0
48,28,r_f28_6,0,μg/L,M-514263-01-1,fluopyram_spiroxamine,100000,19700,0,0,0,0,7390,0
72,28,r_f28_6,0,μg/L,M-514263-01-1,fluopyram_spiroxamine,100000,19700,0,0,0,0,7390,0
96,28,r_f28_6,0,μg/L,M-514263-01-1,fluopyram_spiroxamine,100000,19700,0,0,0,0,7390,0
0,28,r_f28_5,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,55600,10950,0,0,0,0,4108,1
2,28,r_f28_5,0,μg/L,M-514263-01-1,fluopyram_spiroxamine,55600,10950,0,0,0,0,4108,0
24,28,r_f28_5,0,μg/L,M-514263-01-1,fluopyram_spiroxamine,55600,10950,0,0,0,0,4108,0
48,28,r_f28_5,0,μg/L,M-514263-01-1,fluopyram_spiroxamine,55600,10950,0,0,0,0,4108,0
72,28,r_f28_5,0,μg/L,M-514263-01-1,fluopyram_spiroxamine,55600,10950,0,0,0,0,4108,0
96,28,r_f28_5,0,μg/L,M-514263-01-1,fluopyram_spiroxamine,55600,10950,0,0,0,0,4108,0
0,28,r_f28_4,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,30900,6087,0,0,0,0,2280,1
2,28,r_f28_4,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,30900,6087,0,0,0,0,2280,1
24,28,r_f28_4,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,30900,6087,0,0,0,0,2280,1
48,28,r_f28_4,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,30900,6087,0,0,0,0,2280,1
72,28,r_f28_4,3,μg/L,M-514263-01-1,fluopyram_spiroxamine,30900,6087,0,0,0,0,2280,0.42857142857142855
96,28,r_f28_4,1,μg/L,M-514263-01-1,fluopyram_spiroxamine,30900,6087,0,0,0,0,2280,0.14285714285714285
0,28,r_f28_3,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,17100,3368,0,0,0,0,1263,1
2,28,r_f28_3,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,17100,3368,0,0,0,0,1263,1
24,28,r_f28_3,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,17100,3368,0,0,0,0,1263,1
48,28,r_f28_3,7,μg/L,M-514263-01-1,fluopyram_spiroxamine,17100,3368,0,0,0,0,1263,1
72,28,r_f28_3,6,μg/L,M-514263-01-1,fluopyram_spiroxamine,17100,3368,0,0,0,0,1263,0.8571428571428571
96,28,r_f28_3,5,μg/L,M-514263-01-1,fluopyram_spiroxamine,17100,3368,0,0,0,0,1263,0.7142857142857143
0,29,r_f29_5,10,μg/L,M-525350-01-1,prothioconazole,13600,0,1150,0,0,0,0,1
4,29,r_f29_5,10,μg/L,M-525350-01-1,prothioconazole,13600,0,1150,0,0,0,0,1
24,29,r_f29_5,10,μg/L,M-525350-01-1,prothioconazole,13600,0,1150,0,0,0,0,1
48,29,r_f29_5,10,μg/L,M-525350-01-1,prothioconazole,13600,0,1150,0,0,0,0,1
72,29,r_f29_5,10,μg/L,M-525350-01-1,prothioconazole,13600,0,1150,0,0,0,0,1
96,29,r_f29_5,10,μg/L,M-525350-01-1,prothioconazole,13600,0,1150,0,0,0,0,1
0,29,r_f29_4,10,μg/L,M-525350-01-1,prothioconazole,6200,0,525,0,0,0,0,1
4,29,r_f29_4,10,μg/L,M-525350-01-1,prothioconazole,6200,0,525,0,0,0,0,1
24,29,r_f29_4,10,μg/L,M-525350-01-1,prothioconazole,6200,0,525,0,0,0,0,1
48,29,r_f29_4,10,μg/L,M-525350-01-1,prothioconazole,6200,0,525,0,0,0,0,1
72,29,r_f29_4,10,μg/L,M-525350-01-1,prothioconazole,6200,0,525,0,0,0,0,1
96,29,r_f29_4,10,μg/L,M-525350-01-1,prothioconazole,6200,0,525,0,0,0,0,1
0,29,r_f29_3,10,μg/L,M-525350-01-1,prothioconazole,2820,0,239,0,0,0,0,1
4,29,r_f29_3,10,μg/L,M-525350-01-1,prothioconazole,2820,0,239,0,0,0,0,1
24,29,r_f29_3,10,μg/L,M-525350-01-1,prothioconazole,2820,0,239,0,0,0,0,1
48,29,r_f29_3,10,μg/L,M-525350-01-1,prothioconazole,2820,0,239,0,0,0,0,1
72,29,r_f29_3,10,μg/L,M-525350-01-1,prothioconazole,2820,0,239,0,0,0,0,1
96,29,r_f29_3,10,μg/L,M-525350-01-1,prothioconazole,2820,0,239,0,0,0,0,1
0,29,r_f29_6,10,μg/L,M-525350-01-1,prothioconazole,30000,0,2540,0,0,0,0,1
4,29,r_f29_6,10,μg/L,M-525350-01-1,prothioconazole,30000,0,2540,0,0,0,0,1
24,29,r_f29_6,3,μg/L,M-525350-01-1,prothioconazole,30000,0,2540,0,0,0,0,0.3
48,29,r_f29_6,2,μg/L,M-525350-01-1,prothioconazole,30000,0,2540,0,0,0,0,0.2
72,29,r_f29_6,2,μg/L,M-525350-01-1,prothioconazole,30000,0,2540,0,0,0,0,0.2
96,29,r_f29_6,0,μg/L,M-525350-01-1,prothioconazole,30000,0,2540,0,0,0,0,0
0,29,r_f29_1,10,μg/L,M-525350-01-1,prothioconazole,0,0,0,0,0,0,0,1
4,29,r_f29_1,10,μg/L,M-525350-01-1,prothioconazole,0,0,0,0,0,0,0,1
24,29,r_f29_1,10,μg/L,M-525350-01-1,prothioconazole,0,0,0,0,0,0,0,1
48,29,r_f29_1,10,μg/L,M-525350-01-1,prothioconazole,0,0,0,0,0,0,0,1
72,29,r_f29_1,10,μg/L,M-525350-01-1,prothioconazole,0,0,0,0,0,0,0,1
96,29,r_f29_1,10,μg/L,M-525350-01-1,prothioconazole,0,0,0,0,0,0,0,1
0,29,r_f29_2,10,μg/L,M-525350-01-1,prothioconazole,1280,0,108,0,0,0,0,1
4,29,r_f29_2,10,μg/L,M-525350-01-1,prothioconazole,1280,0,108,0,0,0,0,1
24,29,r_f29_2,10,μg/L,M-525350-01-1,prothioconazole,1280,0,108,0,0,0,0,1
48,29,r_f29_2,10,μg/L,M-525350-01-1,prothioconazole,1280,0,108,0,0,0,0,1
72,29,r_f29_2,10,μg/L,M-525350-01-1,prothioconazole,1280,0,108,0,0,0,0,1
96,29,r_f29_2,10,μg/L,M-525350-01-1,prothioconazole,1280,0,108,0,0,0,0,1
0,30,r_f30_6,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,415,0,83.8,0,72.6,0,0,1
4,30,r_f30_6,0,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,415,0,83.8,0,72.6,0,0,0
24,30,r_f30_6,0,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,415,0,83.8,0,72.6,0,0,0
48,30,r_f30_6,0,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,415,0,83.8,0,72.6,0,0,0
72,30,r_f30_6,0,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,415,0,83.8,0,72.6,0,0,0
96,30,r_f30_6,0,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,415,0,83.8,0,72.6,0,0,0
0,30,r_f30_3,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,39,0,7.88,0,6.83,0,0,1
4,30,r_f30_3,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,39,0,7.88,0,6.83,0,0,1
24,30,r_f30_3,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,39,0,7.88,0,6.83,0,0,1
48,30,r_f30_3,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,39,0,7.88,0,6.83,0,0,1
72,30,r_f30_3,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,39,0,7.88,0,6.83,0,0,1
96,30,r_f30_3,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,39,0,7.88,0,6.83,0,0,1
0,30,r_f30_2,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,17.7,0,3.58,0,3.1,0,0,1
4,30,r_f30_2,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,17.7,0,3.58,0,3.1,0,0,1
24,30,r_f30_2,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,17.7,0,3.58,0,3.1,0,0,1
48,30,r_f30_2,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,17.7,0,3.58,0,3.1,0,0,1
72,30,r_f30_2,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,17.7,0,3.58,0,3.1,0,0,1
96,30,r_f30_2,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,17.7,0,3.58,0,3.1,0,0,1
0,30,r_f30_4,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,85.7,0,17.65,0,15,0,0,1
4,30,r_f30_4,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,85.7,0,17.65,0,15,0,0,1
24,30,r_f30_4,8,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,85.7,0,17.65,0,15,0,0,0.8
48,30,r_f30_4,6,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,85.7,0,17.65,0,15,0,0,0.6
72,30,r_f30_4,4,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,85.7,0,17.65,0,15,0,0,0.4
96,30,r_f30_4,4,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,85.7,0,17.65,0,15,0,0,0.4
0,30,r_f30_5,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,189,0,38.2,0,33.1,0,0,1
4,30,r_f30_5,3,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,189,0,38.2,0,33.1,0,0,0.3
24,30,r_f30_5,0,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,189,0,38.2,0,33.1,0,0,0
48,30,r_f30_5,0,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,189,0,38.2,0,33.1,0,0,0
72,30,r_f30_5,0,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,189,0,38.2,0,33.1,0,0,0
96,30,r_f30_5,0,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,189,0,38.2,0,33.1,0,0,0
0,30,r_f30_1,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,0,0,0,0,0,0,0,1
4,30,r_f30_1,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,0,0,0,0,0,0,0,1
24,30,r_f30_1,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,0,0,0,0,0,0,0,1
48,30,r_f30_1,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,0,0,0,0,0,0,0,1
72,30,r_f30_1,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,0,0,0,0,0,0,0,1
96,30,r_f30_1,10,μg/L,M-528988-01-1,prothioconazole_trifloxystrobin,0,0,0,0,0,0,0,1
0,31,r_f31_4,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.207,20.6,17.8,0,15.6,0,0,1
4,31,r_f31_4,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.207,20.6,17.8,0,15.6,0,0,1
24,31,r_f31_4,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.207,20.6,17.8,0,15.6,0,0,1
48,31,r_f31_4,9,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.207,20.6,17.8,0,15.6,0,0,0.9
72,31,r_f31_4,8,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.207,20.6,17.8,0,15.6,0,0,0.8
96,31,r_f31_4,7,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.207,20.6,17.8,0,15.6,0,0,0.7
0,31,r_f31_6,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,1,99.3,86,0,75.2,0,0,1
4,31,r_f31_6,0,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,1,99.3,86,0,75.2,0,0,0
24,31,r_f31_6,0,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,1,99.3,86,0,75.2,0,0,0
48,31,r_f31_6,0,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,1,99.3,86,0,75.2,0,0,0
72,31,r_f31_6,0,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,1,99.3,86,0,75.2,0,0,0
96,31,r_f31_6,0,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,1,99.3,86,0,75.2,0,0,0
0,31,r_f31_3,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.0939,9.32,8.08,0,7.06,0,0,1
4,31,r_f31_3,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.0939,9.32,8.08,0,7.06,0,0,1
24,31,r_f31_3,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.0939,9.32,8.08,0,7.06,0,0,1
48,31,r_f31_3,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.0939,9.32,8.08,0,7.06,0,0,1
72,31,r_f31_3,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.0939,9.32,8.08,0,7.06,0,0,1
96,31,r_f31_3,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.0939,9.32,8.08,0,7.06,0,0,1
0,31,r_f31_2,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.0427,4.24,3.67,0,3.21,0,0,1
4,31,r_f31_2,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.0427,4.24,3.67,0,3.21,0,0,1
24,31,r_f31_2,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.0427,4.24,3.67,0,3.21,0,0,1
48,31,r_f31_2,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.0427,4.24,3.67,0,3.21,0,0,1
72,31,r_f31_2,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.0427,4.24,3.67,0,3.21,0,0,1
96,31,r_f31_2,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.0427,4.24,3.67,0,3.21,0,0,1
0,31,r_f31_5,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.46,45.2,39.1,0,34.2,0,0,1
4,31,r_f31_5,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.46,45.2,39.1,0,34.2,0,0,1
24,31,r_f31_5,0,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.46,45.2,39.1,0,34.2,0,0,0
48,31,r_f31_5,0,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.46,45.2,39.1,0,34.2,0,0,0
72,31,r_f31_5,0,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.46,45.2,39.1,0,34.2,0,0,0
96,31,r_f31_5,0,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0.46,45.2,39.1,0,34.2,0,0,0
0,31,r_f31_1,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0,0,0,0,0,0,0,1
4,31,r_f31_1,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0,0,0,0,0,0,0,1
24,31,r_f31_1,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0,0,0,0,0,0,0,1
48,31,r_f31_1,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0,0,0,0,0,0,0,1
72,31,r_f31_1,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0,0,0,0,0,0,0,1
96,31,r_f31_1,10,μg/L,M-622365-01-1,prothioconazole_spiroxamine_trifloxystrobin,0,0,0,0,0,0,0,1
0,32,r_f32_4,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,8000,1840,424,1210,0,0,0,1
4,32,r_f32_4,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,8000,1840,424,1210,0,0,0,1
24,32,r_f32_4,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,8000,1840,424,1210,0,0,0,1
48,32,r_f32_4,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,8000,1840,424,1210,0,0,0,1
72,32,r_f32_4,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,8000,1840,424,1210,0,0,0,1
96,32,r_f32_4,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,8000,1840,424,1210,0,0,0,1
0,32,r_f32_3,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,4000,920,212,604,0,0,0,1
4,32,r_f32_3,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,4000,920,212,604,0,0,0,1
24,32,r_f32_3,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,4000,920,212,604,0,0,0,1
48,32,r_f32_3,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,4000,920,212,604,0,0,0,1
72,32,r_f32_3,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,4000,920,212,604,0,0,0,1
96,32,r_f32_3,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,4000,920,212,604,0,0,0,1
0,32,r_f32_6,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,32000,7360,1700,4830,0,0,0,1
4,32,r_f32_6,0,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,32000,7360,1700,4830,0,0,0,0
24,32,r_f32_6,0,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,32000,7360,1700,4830,0,0,0,0
48,32,r_f32_6,0,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,32000,7360,1700,4830,0,0,0,0
